################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1         90   1.9940234468793211E-08   2.7928036074833459E-02   7.1267635451029840E-03   4.3809194131587030E-03
         1         91   0.0000000000000000E+00   4.5405742473353765E-03   5.4381220570581554E-05   1.4425521145217528E-04
         1         92   0.0000000000000000E+00   1.3049708551569672E-02   6.4227926468063618E-04   1.6560695171575592E-03
         1         93   0.0000000000000000E+00   1.9722283629013080E-04   5.4196425875278889E-07   3.4946866479678085E-06
         1         94   0.0000000000000000E+00   6.0662730352092074E-04   3.4149377628285453E-06   1.7884668527847789E-05
         1         95   0.0000000000000000E+00   2.3472643319640704E-04   3.9908094896950136E-07   3.4587756048219132E-06
         1         96   1.7675078754036017E-05   9.7329103024175162E-02   3.0407664979806737E-02   9.8108274453284315E-03
         1         97   0.0000000000000000E+00   9.0136850766022986E-02   7.4125050435523547E-04   2.4870258787915603E-03
         1         98   2.6027014808566638E-02   2.3287886353915258E-01   1.0151089399432078E-01   2.2287349629653001E-02
         1         99   0.0000000000000000E+00   1.1322252539696541E-02   5.7538165197918714E-04   8.8069664364471547E-04
         1        100   0.0000000000000000E+00   1.4489081173105694E-02   1.4018296213395829E-03   2.1213115539622453E-03
         1        101   0.0000000000000000E+00   1.6908151648660508E-01   3.5855547385737134E-03   1.0626684946393067E-02
         1        102   0.0000000000000000E+00   2.9359371001214381E-02   4.2223055186348276E-04   1.2110631621362309E-03
         1        103   0.0000000000000000E+00   1.0685173739788461E-03   6.6921973464630877E-06   4.3724631062510716E-05
         1        104   0.0000000000000000E+00   2.0848183885408024E-03   1.2487606904177058E-05   8.4838364909946447E-05
         1        105   8.6109509190311045E-06   3.5636377598278549E-02   5.2007500508284895E-03   1.8764693826545434E-03
         1        106   0.0000000000000000E+00   1.5854716139326361E-02   1.1114190250066025E-03   1.8976437474158214E-03
         1        107   0.0000000000000000E+00   2.7696148272872241E-03   2.5344192390987599E-04   3.4734893593099165E-04
         1        108   0.0000000000000000E+00   5.1110488876808925E-04   3.6565883580618048E-06   2.2458734851994194E-05
         1        109   0.0000000000000000E+00   2.7488232483885524E-03   3.3249467859398507E-05   1.2133596035294004E-04
         1        110   0.0000000000000000E+00   1.9143401077886335E-04   7.6488424718101740E-07   6.1363283298698602E-06
         2          1   8.5564988734705819E-21   1.0363937784521336E-01   1.3553269171930003E-04   1.8678588487193927E-03
         2          2   1.3614996695142398E-01   1.3670376941759829E-01   1.3642652400127903E-01   1.0217274782778311E-04
         2          3   0.0000000000000000E+00   3.9255097612000715E-03   3.1237261051957205E-06   5.1853755231857961E-05
         2          4   0.0000000000000000E+00   1.3593846362333156E-04   5.4720068061274309E-08   1.2032715550450935E-06
         2          5   0.0000000000000000E+00   7.0843537256441117E-05   6.0328344655248396E-08   9.2645657584392726E-07
         2          6   3.1682544605093410E-17   2.7798766171260814E-01   1.4386748412840637E-03   9.5893924087149095E-03
         2          7   5.9734988125924771E-01   5.9874062617347434E-01   5.9804164268729376E-01   2.5004287191945164E-04
         2          8   0.0000000000000000E+00   3.9747726840852565E-02   1.0010260888533349E-04   6.9844914475066129E-04
         2          9   0.0000000000000000E+00   3.4429390107312001E-03   2.6696652615399629E-06   3.9815171644192191E-05
         2         10   0.0000000000000000E+00   2.0909793787141388E-03   3.1537645945163944E-06   3.5756538245328808E-05
         2         11   4.3292458164519627E-14   5.3526069521013908E-01   1.0477402557099318E-02   2.7253304914625166E-02
         2         12   1.2070698630788796E+00   1.2083137295040616E+00   1.2076848307401231E+00   2.5230863205776748E-04
         2         13   0.0000000000000000E+00   1.5226088644909155E-01   1.6623289997254583E-03   4.9795546081462354E-03
         2         14   0.0000000000000000E+00   3.2079040580500755E-02   5.6600654337713055E-05   5.4739427800070328E-04
         2         15   0.0000000000000000E+00   2.2704099366322495E-02   6.9198494016301131E-05   5.5627244720780347E-04
         2         16   2.1841087920762124E-11   7.5618647817098306E-01   4.7838218284673745E-02   5.4175331878475674E-02
         2         17   1.5734693081990405E+00   1.5749755250124633E+00   1.5741203218313307E+00   2.7956807704078044E-04
         2         18   0.0000000000000000E+00   3.3587298389760606E-01   1.3383145323956656E-02   1.9990569076395591E-02
         2         19   0.0000000000000000E+00   1.0995627256013428E-01   5.3669047202438273E-04   3.3681075441535781E-03
         2         20   0.0000000000000000E+00   9.0691262989273186E-02   6.5817034289567824E-04   3.6841018473287254E-03
         2         21   4.0703472521271612E-09   8.1879539693102865E-01   1.2757980664322027E-01   7.9130802210876400E-02
         2         22   1.4565000084987554E+00   1.4571170478987352E+00   1.4568084699931600E+00   1.2591248794421555E-04
         2         23   0.0000000000000000E+00   5.4630673345649816E-01   5.1492804404875477E-02   4.1374617717873471E-02
         2         24   0.0000000000000000E+00   1.3865160371663091E-01   2.3503174344607033E-03   1.0037351630352478E-02
         2         25   0.0000000000000000E+00   1.3326996552536505E-01   2.8235209247792574E-03   1.1176544366495778E-02
         2         26   2.8037978590031819E-07   8.7163071116567137E-01   2.0085853857680533E-01   8.0847375784145262E-02
         2         27   9.5946412716526785E-01   9.6015625416887163E-01   9.5986079262579393E-01   1.2625192416635393E-04
         2         28   0.0000000000000000E+00   5.3120263112449972E-01   9.8737228090975418E-02   4.6362690965163225E-02
         2         29   0.0000000000000000E+00   1.1739539153286892E-01   4.9947691768198604E-03   1.5354077678973068E-02
         2         30   0.0000000000000000E+00   1.4249031192199124E-01   5.7842865732975375E-03   1.6802099521067110E-02
         2         31   7.1436599975784222E-06   6.7461979632641123E-01   1.9557759461211197E-01   5.8921066955539093E-02
         2         32   6.0943791277323400E-01   6.0985016516278823E-01   6.0964715158316429E-01   7.5461459448280570E-05
         2         33   0.0000000000000000E+00   3.7185154662832925E-01   1.0294879077880728E-01   3.4279708211934219E-02
         2         34   0.0000000000000000E+00   9.4576068538867464E-02   5.5876013236723010E-03   1.3120987266575838E-02
         2         35   0.0000000000000000E+00   9.4238458065789427E-02   6.1733301631375029E-03   1.3923719457990279E-02
         2         36   6.7374301673430969E-05   3.4336866302874519E-01   1.2338084680840548E-01   3.2544881097495267E-02
         2         37   3.2874805380094435E-01   3.2896077565004239E-01   3.2886930402706738E-01   3.2709031682885693E-05
         2         38   0.0000000000000000E+00   2.0550984221752278E-01   6.4667903655583905E-02   1.9148062765085291E-02
         2         39   0.0000000000000000E+00   5.1892901706454643E-02   3.6564420825432554E-03   7.2751047251425546E-03
         2         40   0.0000000000000000E+00   4.5749109952915472E-02   3.8306285015370181E-03   7.4753460699246831E-03
         2         41   2.3542211913762663E-04   1.3309290327822390E-01   5.0960547638034093E-02   1.3135701341340471E-02
         2         42   1.2348454445928132E-01   1.2355199323945515E-01   1.2352116095551645E-01   1.4749061105898672E-05
         2         43   0.0000000000000000E+00   7.2478231055626022E-02   2.5944671406304038E-02   7.7956838644568181E-03
         2         44   0.0000000000000000E+00   2.2431170839828825E-02   1.5073445642607428E-03   2.8365568398757862E-03
         2         45   0.0000000000000000E+00   2.2441271329086378E-02   1.4967508199199599E-03   2.8377888462411036E-03
         2         46   3.0506877310994729E-04   3.4825202284001718E-02   1.3131766722623728E-02   3.5329264092623506E-03
         2         47   2.8015404401633352E-02   2.8028215758289687E-02   2.8021261366782350E-02   2.2704396505849927E-06
         2         48   0.0000000000000000E+00   1.7329229971651882E-02   6.4951048792512983E-03   2.1073504143592214E-03
         2         49   0.0000000000000000E+00   5.5930245958480335E-03   3.8497296907204925E-04   7.2592432989338450E-04
         2         50   0.0000000000000000E+00   5.6835555445619640E-03   3.6563665536039678E-04   7.1250059666420873E-04
         2         51   0.0000000000000000E+00   1.6701562371561157E-02   2.3531777312496007E-04   6.5934884693617628E-04
         2         52   6.0437760336646500E-08   1.0323358745315749E-01   6.4065170039009234E-03   6.1061005122424478E-03
         2         53   0.0000000000000000E+00   1.4061994752454910E-02   2.1757028734283021E-04   5.9503292510025498E-04
         2         54   0.0000000000000000E+00   1.7856459712161431E-03   7.8490414618593608E-06   2.7465384885596869E-05
         2         55   0.0000000000000000E+00   7.1367697229033841E-04   1.0881836096623904E-05   3.6637997212096564E-05
         2         56   9.7801380225502360E-02   9.8074565226463448E-02   9.7933773998349474E-02   5.0380467393522413E-05
         2         57   0.0000000000000000E+00   3.6457097421742198E-02   2.2453166601629337E-03   2.0546242752588493E-03
         2         58   0.0000000000000000E+00   1.0007307306472469E-02   1.0141771269397798E-04   4.1485389802986328E-04
         2         59   0.0000000000000000E+00   8.2909515755720566E-03   1.2085627446911598E-04   4.5753238806677589E-04
         2         60   0.0000000000000000E+00   2.7800944187096367E-03   3.7814152260613427E-05   1.1698909318896472E-04
         2         61   0.0000000000000000E+00   7.8571487727410359E-04   5.1362344442007901E-06   1.8059346391733616E-05
         2         62   0.0000000000000000E+00   1.7236875776516927E-04   3.3394742234419565E-06   1.0079668118111877E-05
         2         63   0.0000000000000000E+00   1.7841308488426343E-05   1.1195780323083571E-08   2.0624412451654094E-07
         2         64   0.0000000000000000E+00   2.7744446623578659E-04   7.7524564270229797E-07   5.8217315140395948E-06
         2         65   0.0000000000000000E+00   1.8908686390215735E-05   1.2626033070015220E-08   2.7689937264263717E-07
         2         66   0.0000000000000000E+00   5.9267390901614682E-02   2.1148501761181155E-03   2.5684276085416089E-03
         2         67   4.0522536329226845E-07   2.2108703776381533E-01   1.1569929630408302E-02   1.1624294410455019E-02
         2         68   0.0000000000000000E+00   9.7481778230258734E-02   4.1957359843337204E-03   4.6499107049590913E-03
         2         69   0.0000000000000000E+00   6.7210275081642373E-03   4.5941130204307811E-05   1.4802617166207368E-04
         2         70   0.0000000000000000E+00   4.9107763720386529E-03   8.6113503757360039E-05   2.7065637915187741E-04
         2         71   2.4272277733274211E-01   2.4311884039499182E-01   2.4292396598973265E-01   9.0936124696942061E-05
         2         72   0.0000000000000000E+00   6.0170422911527868E-02   3.8467636473888370E-03   3.4004485020037454E-03
         2         73   0.0000000000000000E+00   1.0758543316586404E-02   1.7124914646628544E-04   5.7719090172806808E-04
         2         74   0.0000000000000000E+00   8.8697383310902597E-03   2.0468325522819721E-04   6.4475581398749373E-04
         2         75   0.0000000000000000E+00   1.5624237665653400E-02   2.1674750942323362E-04   6.1809939221705245E-04
         2         76   0.0000000000000000E+00   5.0546009519124094E-03   4.6196392122942213E-05   1.5024052790995246E-04
         2         77   0.0000000000000000E+00   7.9148933103615653E-04   1.6660493356295859E-05   4.6964109656022868E-05
         2         78   0.0000000000000000E+00   5.5769961579502568E-05   5.6103807446458042E-08   9.2689553038170868E-07
         2         79   0.0000000000000000E+00   1.6297739627109758E-03   5.3996534335991302E-06   3.6739352088478220E-05
         2         80   0.0000000000000000E+00   3.3947784114497160E-05   2.7406158431208434E-08   5.3739233402120290E-07
         2         81   0.0000000000000000E+00   1.6564374666544037E-03   4.1282116370651515E-06   5.5838544889815441E-05
         2         82   4.1804785524439587E-10   2.0658209943845332E-02   7.4036168483074087E-04   1.0211634689182567E-03
         2         83   0.0000000000000000E+00   4.8970260816426142E-04   1.8030856469053424E-06   1.6442919231727238E-05
         2         84   0.0000000000000000E+00   3.5236218795369707E-05   4.6333462650442050E-08   2.7282912282430492E-07
         2         85   0.0000000000000000E+00   2.0227355183475555E-05   5.5077429675116214E-08   2.5120241671751759E-07
         2         86   3.0379972791150855E-02   3.0487145402923341E-02   3.0432645644733046E-02   1.9433104328530049E-05
         2         87   0.0000000000000000E+00   4.7824465901081768E-03   2.3520670000499861E-04   2.5610057872757567E-04
         2         88   0.0000000000000000E+00   1.2707490891419567E-03   1.0387291213708867E-05   4.8891576843380499E-05
         2         89   0.0000000000000000E+00   1.0469965158816344E-03   1.2428028096335241E-05   5.3710428280621978E-05
         2         90   0.0000000000000000E+00   3.9900991366766349E-05   2.5113559802582824E-07   1.4336246055328940E-06
         2         91   0.0000000000000000E+00   4.7193975175503955E-06   1.2156594434080181E-08   5.5581993676700070E-08
         2         92   0.0000000000000000E+00   6.1288443690141615E-06   2.2510192234361999E-08   9.2346529979839705E-08
         2         93   0.0000000000000000E+00   3.5248274067249782E-07   1.6222037233222393E-10   3.9577973589620359E-09
         2         94   0.0000000000000000E+00   8.7844148410252260E-07   2.5835462337764420E-09   2.0517516097004873E-08
         2         95   0.0000000000000000E+00   8.8190255648853942E-07   4.4497429432065473E-10   1.1719028641280880E-08
         2         96   0.0000000000000000E+00   3.3884983118834811E-02   1.6172973569409650E-03   1.6726480996651742E-03
         2         97   2.7573854589341808E-07   1.1881331916568393E-01   4.1800031623204070E-03   5.4865244397298753E-03
         2         98   0.0000000000000000E+00   7.1373257608470742E-02   3.7025058863242697E-03   3.6398196773000913E-03
         2         99   0.0000000000000000E+00   3.5829264264139295E-03   2.9183831220900638E-05   9.3103364388949332E-05
         2        100   0.0000000000000000E+00   3.3125491974701458E-03   6.1588306605157503E-05   1.9028062763579167E-04
         2        101   1.5775510862564276E-01   1.5800222898880917E-01   1.5787276489791194E-01   5.6490456454851946E-05
         2        102   0.0000000000000000E+00   2.4429415792129670E-02   1.2535528529096244E-03   1.2193710664136854E-03
         2        103   0.0000000000000000E+00   2.7671457495974808E-03   5.4366584360629724E-05   1.6408876585221273E-04
         2        104   0.0000000000000000E+00   2.7131623929919722E-03   6.5260883275804137E-05   1.8516997311562760E-04
         2        105   0.0000000000000000E+00   9.9226422963589779E-03   1.3653219614899958E-04   3.8278943935887754E-04
         2        106   0.0000000000000000E+00   3.8048988860192074E-03   3.3968415715275169E-05   1.0859147325201447E-04
         2        107   0.0000000000000000E+00   4.6433933658635929E-04   9.7689737586235279E-06   2.6823645893474664E-05
         2        108   0.0000000000000000E+00   2.4477423533241372E-05   3.4380713236125032E-08   5.8279442377533738E-07
         2        109   0.0000000000000000E+00   1.0263206817044798E-03   3.6443889511502849E-06   2.3926607151966880E-05
         2        110   0.0000000000000000E+00   9.2047641553427189E-06   9.0512785351801789E-09   1.6047617003169459E-07
         3          1   8.1909099674249530E-02   4.4214569002629223E-01   3.0867710413595423E-01   1.4621896471918595E-02
         3          2   0.0000000000000000E+00   7.8623222369358873E-03   3.6877549350779895E-06   8.2557404555066641E-05
         3          3   1.2725170414143220E-10   7.2504326750466273E-03   1.4954980228486074E-04   1.9502534950191773E-04
         3          4   0.0000000000000000E+00   8.7739671300352002E-03   9.7112335764693136E-05   2.7408069481114921E-04
         3          5   0.0000000000000000E+00   1.6352915604665817E-04   1.1831736303079355E-06   3.9731367437821537E-06
         3          6   3.5024598547816344E-01   9.8275456743177214E-01   7.1276171139413469E-01   4.8437203528417461E-02
         3          7   0.0000000000000000E+00   8.9286861815672941E-02   1.1817741937010848E-04   1.2050281938690874E-03
         3          8   3.9479163065490901E-08   9.7263970319946089E-02   4.4408487387269501E-03   3.4205833011712074E-03
         3          9   0.0000000000000000E+00   6.8066124416307258E-02   1.7545743979038853E-03   4.2212075686261577E-03
         3         10   0.0000000000000000E+00   3.9612933912201807E-03   5.7563560187696656E-05   1.5584226575672609E-04
         3         11   4.5846088623236947E-01   1.3071138367516650E+00   7.7984623287667054E-01   1.2597855913382222E-01
         3         12   0.0000000000000000E+00   4.2456568667724265E-01   1.9624838305331255E-03   9.4281022874740418E-03
         3         13   4.5572954057624200E-06   4.8554627059186656E-01   5.2520896568162806E-02   2.6086687322123953E-02
         3         14   0.0000000000000000E+00   2.1102345922550242E-01   1.2429518992347567E-02   2.6340338003369847E-02
         3         15   0.0000000000000000E+00   3.5300747970230389E-02   1.0957475300056041E-03   2.4586816503174933E-03
         3         16   1.3380254365904454E-01   1.7918027288204967E+00   7.2036149432067420E-01   1.8256639158192534E-01
         3         17   0.0000000000000000E+00   9.6480783007512372E-01   1.5799643935874068E-02   4.6622733549365601E-02
         3         18   1.9678442610446281E-04   9.8488630258004128E-01   2.5379728192168333E-01   8.5150699124554016E-02
         3         19   0.0000000000000000E+00   4.3321622680760474E-01   3.5235773800860619E-02   6.7421180868229499E-02
         3         20   0.0000000000000000E+00   1.4979492809590733E-01   8.2762821250133636E-03   1.5720275262823713E-02
         3         21   1.7019038364985351E-02   1.8830397957278442E+00   9.1715046107320863E-01   2.2748468103616856E-01
         3         22   0.0000000000000000E+00   1.2343158233695157E+00   6.0790490961814755E-02   1.4193568643859003E-01
         3         23   3.2048798728071207E-03   1.1715194208304578E+00   5.3371126179055151E-01   1.2886283267356019E-01
         3         24   0.0000000000000000E+00   5.0560730702105150E-01   4.2431539737723151E-02   7.3923664879028420E-02
         3         25   0.0000000000000000E+00   3.0478451912627902E-01   2.5538942542829051E-02   4.1629801805502603E-02
         3         26   1.3879149265108951E-02   1.8105964557040188E+00   1.0341172345589469E+00   2.2404683985404031E-01
         3         27   0.0000000000000000E+00   1.0260211876548626E+00   1.1656550155366500E-01   2.4489839892087589E-01
         3         28   1.9334955673621302E-02   1.0540425375852380E+00   5.6232769046462738E-01   1.2561584052105354E-01
         3         29   0.0000000000000000E+00   2.9860596164604508E-01   2.7190164606790770E-02   4.1108672902536975E-02
         3         30   0.0000000000000000E+00   3.3133203672997319E-01   3.4453129158788065E-02   4.8523866656809987E-02
         3         31   4.1243612087363608E-02   1.2469249479206197E+00   7.6665086145094707E-01   1.6243416029358296E-01
         3         32   0.0000000000000000E+00   9.9933872582002115E-01   1.2153751592477424E-01   2.4061895369702530E-01
         3         33   1.4497616874434875E-02   7.1042940643208552E-01   3.7725780133772152E-01   8.7827130730847608E-02
         3         34   0.0000000000000000E+00   1.8185357610603112E-01   1.6051996054515287E-02   2.2092840470470183E-02
         3         35   0.0000000000000000E+00   1.8752819334852064E-01   2.3859083153001840E-02   2.9666542222090898E-02
