################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.6818285726560372E-02 a         1     0     1     1     1
 -6.1349786921596858E-02 a         2     0     1     1     2
 -5.7032789053873989E-02 a         3     0     1     1     3
 -1.1263081420396688E-01 a         4     0     1     1     4
 -1.0072213178305243E-01 a         5     0     1     1     5
  1.7724302597408570E-01 a         6     0     1     1     6
  1.4684881499847330E-01 a         7     0     1     1     7
  1.2109655781148743E-01 a         8     0     1     1     8
 -1.1753078531298063E-02 a         9     0     1     1     9
 -3.6286282567808380E-02 a        10     0     1     1    10
  1.6648352597065222E-01 a        11     0     1     1    11
  3.1817164580278140E-02 a        12     0     1     1    12
  9.4562196121524375E-02 a        13     0     1     1    13
  8.4666981298874164E-02 a        14     0     1     1    14
 -1.2103206083278679E-01 a        15     0     1     1    15
  2.5524252354551833E-02 a        16     0     1     1    16
 -2.5665182503569788E-02 a        17     0     1     1    17
  7.5309600176953012E-02 a        18     0     1     1    18
  2.9800627200967614E-02 a        19     0     1     1    19
 -1.4911293698669683E-03 a        20     0     1     1    20
  4.9603511910552754E-02 a        21     0     2     1     1
  7.9647805666169691E-02 a        22     0     2     1     2
 -7.3177323028729619E-04 a        23     0     2     1     3
  2.1829163611730168E-01 a        24     0     2     1     4
  2.3161506214303941E-02 a        25     0     2     1     5
  1.4258916835078869E-01 a        26     0     2     1     6
  1.6735836680653313E-01 a        27     0     2     1     7
  1.4292772332036374E-01 a        28     0     2     1     8
 -3.2531956057463306E-02 a        29     0     2     1     9
  6.0337538142987042E-02 a        30     0     2     1    10
  5.6919017811527743E-02 a        31     0     2     1    11
 -5.2735181719162826E-02 a        32     0     2     1    12
  6.9481406391174297E-02 a        33     0     2     1    13
  8.0522870588318664E-03 a        34     0     2     1    14
