LAMMPS Description

1024  atoms
464  bonds
232  angles
0  dihedrals
0  impropers

5  atom types
1  bond types
1  angle types
0  dihedral types
0  improper types

0 19.76 xlo xhi
0 21.39 ylo yhi
0 34.85 zlo zhi

Masses

1 12.011  # C
2 15.9994  # O
3 1.008  # H
4 22.9898  # Na
5 35.453  # Cl

Atoms

120 120 1 0.0 5.558 18.894 27.350
121 121 1 0.0 8.027 0.356 7.500
122 122 1 0.0 9.262 3.922 7.500
123 123 1 0.0 9.262 2.495 7.500
124 124 1 0.0 8.027 1.782 7.500
125 125 1 0.0 8.027 0.356 27.350
126 126 1 0.0 9.262 3.922 27.350
127 127 1 0.0 9.262 2.495 27.350
128 128 1 0.0 8.027 1.782 27.350
129 129 1 0.0 8.027 4.634 7.500
130 130 1 0.0 9.262 8.200 7.500
131 131 1 0.0 9.262 6.774 7.500
132 132 1 0.0 8.027 6.060 7.500
133 133 1 0.0 8.027 4.634 27.350
134 134 1 0.0 9.262 8.200 27.350
135 135 1 0.0 9.262 6.774 27.350
136 136 1 0.0 8.027 6.060 27.350
137 137 1 0.0 8.027 8.912 7.500
138 138 1 0.0 9.262 12.477 7.500
139 139 1 0.0 9.262 11.051 7.500
140 140 1 0.0 8.027 10.338 7.500
141 141 1 0.0 8.027 8.912 27.350
142 142 1 0.0 9.262 12.477 27.350
143 143 1 0.0 9.262 11.051 27.350
144 144 1 0.0 8.027 10.338 27.350
145 145 1 0.0 8.027 13.191 7.500
146 146 1 0.0 9.262 16.755 7.500
147 147 1 0.0 9.262 15.330 7.500
148 148 1 0.0 8.027 14.616 7.500
149 149 1 0.0 8.027 13.191 27.350
150 150 1 0.0 9.262 16.755 27.350
151 151 1 0.0 9.262 15.330 27.350
152 152 1 0.0 8.027 14.616 27.350
153 153 1 0.0 8.027 17.468 7.500
154 154 1 0.0 9.262 21.034 7.500
155 155 1 0.0 9.262 19.607 7.500
156 156 1 0.0 8.027 18.894 7.500
157 157 1 0.0 8.027 17.468 27.350
158 158 1 0.0 9.262 21.034 27.350
159 159 1 0.0 9.262 19.607 27.350
160 160 1 0.0 8.027 18.894 27.350
161 161 1 0.0 10.498 0.356 7.500
162 162 1 0.0 11.733 3.922 7.500
163 163 1 0.0 11.733 2.495 7.500
164 164 1 0.0 10.498 1.782 7.500
165 165 1 0.0 10.498 0.356 27.350
166 166 1 0.0 11.733 3.922 27.350
167 167 1 0.0 11.733 2.495 27.350
168 168 1 0.0 10.498 1.782 27.350
169 169 1 0.0 10.498 4.634 7.500
170 170 1 0.0 11.733 8.200 7.500
171 171 1 0.0 11.733 6.774 7.500
172 172 1 0.0 10.498 6.060 7.500
173 173 1 0.0 10.498 4.634 27.350
174 174 1 0.0 11.733 8.200 27.350
175 175 1 0.0 11.733 6.774 27.350
176 176 1 0.0 10.498 6.060 27.350
177 177 1 0.0 10.498 8.912 7.500
178 178 1 0.0 11.733 12.477 7.500
179 179 1 0.0 11.733 11.051 7.500
180 180 1 0.0 10.498 10.338 7.500
181 181 1 0.0 10.498 8.912 27.350
182 182 1 0.0 11.733 12.477 27.350
183 183 1 0.0 11.733 11.051 27.350
184 184 1 0.0 10.498 10.338 27.350
185 185 1 0.0 10.498 13.191 7.500
186 186 1 0.0 11.733 16.755 7.500
187 187 1 0.0 11.733 15.330 7.500
188 188 1 0.0 10.498 14.616 7.500
189 189 1 0.0 10.498 13.191 27.350
190 190 1 0.0 11.733 16.755 27.350
191 191 1 0.0 11.733 15.330 27.350
192 192 1 0.0 10.498 14.616 27.350
193 193 1 0.0 10.498 17.468 7.500
194 194 1 0.0 11.733 21.034 7.500
195 195 1 0.0 11.733 19.607 7.500
196 196 1 0.0 10.498 18.894 7.500
197 197 1 0.0 10.498 17.468 27.350
198 198 1 0.0 11.733 21.034 27.350
199 199 1 0.0 11.733 19.607 27.350
200 200 1 0.0 10.498 18.894 27.350
201 201 1 0.0 12.968 0.356 7.500
202 202 1 0.0 14.203 3.922 7.500
203 203 1 0.0 14.203 2.495 7.500
204 204 1 0.0 12.968 1.782 7.500
205 205 1 0.0 12.968 0.356 27.350
206 206 1 0.0 14.203 3.922 27.350
207 207 1 0.0 14.203 2.495 27.350
208 208 1 0.0 12.968 1.782 27.350
209 209 1 0.0 12.968 4.634 7.500
210 210 1 0.0 14.203 8.200 7.500
211 211 1 0.0 14.203 6.774 7.500
212 212 1 0.0 12.968 6.060 7.500
213 213 1 0.0 12.968 4.634 27.350
214 214 1 0.0 14.203 8.200 27.350
215 215 1 0.0 14.203 6.774 27.350
216 216 1 0.0 12.968 6.060 27.350
217 217 1 0.0 12.968 8.912 7.500
218 218 1 0.0 14.203 12.477 7.500
219 219 1 0.0 14.203 11.051 7.500
220 220 1 0.0 12.968 10.338 7.500
221 221 1 0.0 12.968 8.912 27.350
222 222 1 0.0 14.203 12.477 27.350
223 223 1 0.0 14.203 11.051 27.350
224 224 1 0.0 12.968 10.338 27.350
225 225 1 0.0 12.968 13.191 7.500
226 226 1 0.0 14.203 16.755 7.500
227 227 1 0.0 14.203 15.330 7.500
228 228 1 0.0 12.968 14.616 7.500
229 229 1 0.0 12.968 13.191 27.350
230 230 1 0.0 14.203 16.755 27.350
231 231 1 0.0 14.203 15.330 27.350
232 232 1 0.0 12.968 14.616 27.350
233 233 1 0.0 12.968 17.468 7.500
234 234 1 0.0 14.203 21.034 7.500
235 235 1 0.0 14.203 19.607 7.500
236 236 1 0.0 12.968 18.894 7.500
237 237 1 0.0 12.968 17.468 27.350
238 238 1 0.0 14.203 21.034 27.350
239 239 1 0.0 14.203 19.607 27.350
240 240 1 0.0 12.968 18.894 27.350
241 241 1 0.0 15.438 0.356 7.500
242 242 1 0.0 16.673 3.922 7.500
243 243 1 0.0 16.673 2.495 7.500
244 244 1 0.0 15.438 1.782 7.500
245 245 1 0.0 15.438 0.356 27.350
246 246 1 0.0 16.673 3.922 27.350
247 247 1 0.0 16.673 2.495 27.350
248 248 1 0.0 15.438 1.782 27.350
249 249 1 0.0 15.438 4.634 7.500
