################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.6465656679686250E-02 a         1     0     1     1     1
 -4.4630035031541351E-02 a         2     0     1     1     2
 -1.5974942663434660E-02 a         3     0     1     1     3
  9.0129279622429351E-02 a         4     0     1     1     4
  8.6534398087692546E-02 a         5     0     1     1     5
  1.3979837271187701E-01 a         6     0     1     1     6
  2.1066317338254367E-02 a         7     0     1     1     7
 -1.0933801059016748E-01 a         8     0     1     1     8
  5.1330772303547142E-02 a         9     0     1     1     9
 -3.3872992912522951E-02 a        10     0     1     1    10
 -1.3505652459849693E-01 a        11     0     1     1    11
  1.8909359905563197E-01 a        12     0     1     1    12
  4.4709849244249929E-02 a        13     0     1     1    13
  2.6318452624357957E-02 a        14     0     1     1    14
  7.1964492744911812E-03 a        15     0     1     1    15
  6.5631946138287017E-02 a        16     0     1     1    16
 -2.0351515856087622E-02 a        17     0     1     1    17
  1.2175623825181064E-01 a        18     0     1     1    18
  1.2002968980257227E-01 a        19     0     1     1    19
 -3.2706363737863869E-02 a        20     0     1     1    20
  8.2409879333713479E-02 a        21     0     2     1     1
 -2.3398205187621157E-01 a        22     0     2     1     2
 -5.9509605847523302E-02 a        23     0     2     1     3
  1.5254882457681176E-01 a        24     0     2     1     4
 -1.5504100545828092E-01 a        25     0     2     1     5
  6.3942353126224941E-02 a        26     0     2     1     6
 -2.5368199639824365E-03 a        27     0     2     1     7
  7.8986049858069873E-04 a        28     0     2     1     8
  1.2175651480119351E-01 a        29     0     2     1     9
 -1.2614516139523937E-01 a        30     0     2     1    10
 -1.7543300419716992E-01 a        31     0     2     1    11
  9.0285256112344510E-03 a        32     0     2     1    12
  1.5535654504139781E-01 a        33     0     2     1    13
 -2.0427629232105043E-01 a        34     0     2     1    14
  9.6087741414878580E-02 a        35     0     2     1    15
 -7.0425093819578538E-02 a        36     0     2     1    16
  7.7148321848685142E-02 a        37     0     2     1    17
  1.2212421586829035E-01 a        38     0     2     1    18
  2.2979077116279251E-01 a        39     0     2     1    19
 -1.2137107777945116E-01 a        40     0     2     1    20
  7.6212064113312730E-02 a        41     0     3     1     1
  1.2375548701044706E-01 a        42     0     3     1     2
 -1.3066999408775338E-03 a        43     0     3     1     3
  8.9189903477613422E-02 a        44     0     3     1     4
  1.2390567567821638E-01 a        45     0     3     1     5
 -8.0635679348960376E-02 a        46     0     3     1     6
 -5.2352657144447631E-02 a        47     0     3     1     7
  2.2077275849305925E-02 a        48     0     3     1     8
  1.7258144519740937E-01 a        49     0     3     1     9
  2.8715580763477671E-02 a        50     0     3     1    10
 -5.1026671098049599E-02 a        51     0     3     1    11
  3.8200140953667111E-03 a        52     0     3     1    12
 -9.5608289318995815E-02 a        53     0     3     1    13
 -1.9419493401292065E-02 a        54     0     3     1    14
 -4.5575948427052031E-02 a        55     0     3     1    15
 -1.1512415034172400E-01 a        56     0     3     1    16
  1.6221207295338366E-01 a        57     0     3     1    17
  4.4080164103553525E-02 a        58     0     3     1    18
  8.7775463517927532E-02 a        59     0     3     1    19
 -6.3651455367597101E-02 a        60     0     3     1    20
  6.7588154897104014E-02 a        61     0     4     1     1
