################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.3268024790500002E-04 a         1     0     1     1     1
  2.5507043421930337E-01 a         2     0     1     1     2
 -5.6372482684844509E-02 a         3     0     1     1     3
 -7.9823661103302052E-02 a         4     0     1     1     4
 -5.1351215655154818E-02 a         5     0     1     1     5
 -1.3549371632460225E-01 a         6     0     1     1     6
 -8.5718337575467346E-02 a         7     0     1     1     7
  1.4236099752080886E-01 a         8     0     1     1     8
 -1.5604805425065701E-01 a         9     0     1     1     9
  1.9079556903953235E-01 a        10     0     1     1    10
 -1.7549676528189886E-01 a        11     0     1     1    11
  1.0216404550748456E-01 a        12     0     1     1    12
  3.0899405227066107E-02 a        13     0     1     1    13
  1.4812014940291693E-01 a        14     0     1     1    14
 -6.2644539688696280E-02 a        15     0     1     1    15
 -1.5905198727822350E-02 a        16     0     1     1    16
  2.2466169436500743E-02 a        17     0     1     1    17
  2.0972612737671734E-01 a        18     0     1     1    18
  1.7309268727040192E-01 a        19     0     1     1    19
 -3.0485662026867547E-02 a        20     0     1     1    20
 -1.5597807828344035E-01 a        21     0     2     1     1
  7.2287750846061719E-02 a        22     0     2     1     2
  6.8561891939475608E-02 a        23     0     2     1     3
 -4.2118869348591617E-02 a        24     0     2     1     4
 -9.0092631773686052E-02 a        25     0     2     1     5
 -1.0379359351747966E-01 a        26     0     2     1     6
  1.5571401513476585E-02 a        27     0     2     1     7
 -1.4459330446423363E-01 a        28     0     2     1     8
 -9.8125303256128921E-02 a        29     0     2     1     9
  6.1195246028079048E-02 a        30     0     2     1    10
  1.8290582543503642E-01 a        31     0     2     1    11
 -6.1521936503004847E-03 a        32     0     2     1    12
  1.4494255771514156E-01 a        33     0     2     1    13
 -2.1811456099550298E-02 a        34     0     2     1    14
  1.4683825266453995E-01 a        35     0     2     1    15
  9.3074598954354139E-03 a        36     0     2     1    16
 -7.1826430473520927E-02 a        37     0     2     1    17
 -1.3569417434779874E-02 a        38     0     2     1    18
 -7.5851083883707371E-02 a        39     0     2     1    19
  6.3570747334860248E-02 a        40     0     2     1    20
  1.5231611580390189E-01 a        41     0     3     1     1
 -1.8308919503849719E-01 a        42     0     3     1     2
  9.7500961690982022E-03 a        43     0     3     1     3
  2.3681897798889306E-02 a        44     0     3     1     4
  1.0146643267541519E-01 a        45     0     3     1     5
 -1.1008036064029877E-01 a        46     0     3     1     6
  3.8328528292051293E-03 a        47     0     3     1     7
  9.9743927915459042E-04 a        48     0     3     1     8
 -9.5156439328260123E-02 a        49     0     3     1     9
  1.0948306751342683E-01 a        50     0     3     1    10
  1.3045965798310953E-02 a        51     0     3     1    11
  8.1010104922637771E-02 a        52     0     3     1    12
  5.7874547963065792E-02 a        53     0     3     1    13
  1.3644545428792654E-01 a        54     0     3     1    14
 -1.3511096904774447E-01 a        55     0     3     1    15
  8.7858946464654586E-02 a        56     0     3     1    16
  2.2637824812896726E-02 a        57     0     3     1    17
 -1.1317394233836446E-01 a        58     0     3     1    18
  3.0392443100254396E-01 a        59     0     3     1    19
  5.9701579627554437E-02 a        60     0     3     1    20
 -1.8213038365441393E-02 a        61     0     4     1     1
  4.3022377373818588E-02 a        62     0     4     1     2
  8.3590478421151748E-02 a        63     0     4     1     3
  1.6944975255497216E-01 a        64     0     4     1     4
 -4.6453402145898659E-02 a        65     0     4     1     5
  9.3954364947887864E-03 a        66     0     4     1     6
 -2.5513392819330510E-01 a        67     0     4     1     7
  2.7369323783086916E-02 a        68     0     4     1     8
  7.0497629694318595E-02 a        69     0     4     1     9
  2.1037240154586016E-02 a        70     0     4     1    10
  7.3180860122550066E-03 a        71     0     4     1    11
 -8.6586924629999465E-02 a        72     0     4     1    12
 -1.4128345076007576E-01 a        73     0     4     1    13
  2.7543425282658046E-02 a        74     0     4     1    14
